Cluster	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
both	both	GO:0046686	response to cadmium ion	154/1745	340/29066	6.41063624934258e-96	3.95856788396904e-93	2.82067994971073e-93	AT1G02130/AT1G02500/AT1G02920/AT1G02930/AT1G04410/AT1G04820/AT1G07890/AT1G07920/AT1G09780/AT1G11840/AT1G11860/AT1G13440/AT1G15930/AT1G17290/AT1G20620/AT1G20630/AT1G23190/AT1G23490/AT1G26630/AT1G27130/AT1G27450/AT1G29880/AT1G30230/AT1G30580/AT1G35720/AT1G42970/AT1G45145/AT1G48030/AT1G50200/AT1G50480/AT1G53240/AT1G54270/AT1G56190/AT1G56340/AT1G56450/AT1G57720/AT1G59900/AT1G62480/AT1G63770/AT1G63940/AT1G65930/AT1G65980/AT1G70730/AT1G75950/AT1G76030/AT1G78380/AT1G78870/AT1G79930/AT2G05710/AT2G19940/AT2G20420/AT2G21330/AT2G21660/AT2G29550/AT2G30110/AT2G30860/AT2G30870/AT2G30970/AT2G33800/AT2G36460/AT2G36530/AT2G41530/AT2G43750/AT2G44350/AT2G47470/AT3G03780/AT3G04120/AT3G08590/AT3G09200/AT3G09820/AT3G09840/AT3G12780/AT3G12810/AT3G13110/AT3G13920/AT3G14990/AT3G15730/AT3G16640/AT3G17240/AT3G17820/AT3G19170/AT3G20390/AT3G22200/AT3G22960/AT3G23990/AT3G25230/AT3G44300/AT3G44320/AT3G48990/AT3G52880/AT3G52930/AT3G52990/AT3G55440/AT3G56240/AT3G58610/AT3G60750/AT4G02930/AT4G09000/AT4G11600/AT4G13430/AT4G13930/AT4G14030/AT4G14800/AT4G14880/AT4G16760/AT4G20890/AT4G22670/AT4G23100/AT4G23670/AT4G24190/AT4G24280/AT4G25100/AT4G29060/AT4G31180/AT4G31990/AT4G33010/AT4G34050/AT4G35450/AT4G37870/AT4G37930/AT4G38740/AT4G38970/AT4G39660/AT5G02500/AT5G07350/AT5G07440/AT5G08300/AT5G08680/AT5G09590/AT5G09650/AT5G10450/AT5G10540/AT5G11170/AT5G13420/AT5G14780/AT5G15650/AT5G16050/AT5G17310/AT5G17920/AT5G19780/AT5G20010/AT5G20020/AT5G20720/AT5G35630/AT5G42020/AT5G42740/AT5G53460/AT5G59880/AT5G61780/AT5G62690/AT5G62790/AT5G63400/AT5G67300/AT5G67580	154
both	both	GO:0003735	structural constituent of ribosome	154/1745	362/29066	5.99081575901936e-91	2.46621915412964e-88	1.75730595597901e-88	AT1G01100/AT1G02780/AT1G07320/AT1G07770/AT1G08360/AT1G09590/AT1G14320/AT1G15810/AT1G15930/AT1G18540/AT1G23290/AT1G25260/AT1G26910/AT1G27400/AT1G29070/AT1G33120/AT1G33140/AT1G34030/AT1G41880/AT1G43170/AT1G48350/AT1G48830/AT1G52300/AT1G56045/AT1G57660/AT1G58380/AT1G61580/AT1G64510/AT1G66580/AT1G67430/AT1G68590/AT1G69620/AT1G70600/AT1G72370/AT1G74060/AT1G74970/AT1G77940/AT1G78630/AT2G01250/AT2G04390/AT2G05220/AT2G09990/AT2G16930/AT2G17360/AT2G18020/AT2G19730/AT2G19750/AT2G21580/AT2G27530/AT2G27710/AT2G27720/AT2G31610/AT2G32060/AT2G33450/AT2G33800/AT2G34480/AT2G36160/AT2G37600/AT2G39390/AT2G39460/AT2G40510/AT2G40590/AT2G41840/AT2G43460/AT2G44120/AT3G02080/AT3G04400/AT3G04840/AT3G04920/AT3G05590/AT3G09200/AT3G09500/AT3G09630/AT3G11510/AT3G11940/AT3G13120/AT3G14600/AT3G16080/AT3G20230/AT3G23390/AT3G24830/AT3G25520/AT3G25920/AT3G27160/AT3G27850/AT3G44010/AT3G44890/AT3G47370/AT3G49010/AT3G52590/AT3G53020/AT3G53740/AT3G53870/AT3G53890/AT3G54210/AT3G55280/AT3G55750/AT3G56340/AT3G60245/AT3G60770/AT3G61110/AT3G62870/AT3G63490/AT4G00100/AT4G01310/AT4G02230/AT4G09800/AT4G13170/AT4G14320/AT4G16720/AT4G18100/AT4G18730/AT4G25740/AT4G25890/AT4G26230/AT4G27090/AT4G31700/AT4G33865/AT4G36130/AT4G39200/AT5G02450/AT5G02610/AT5G02870/AT5G02960/AT5G04800/AT5G07090/AT5G09510/AT5G10360/AT5G14320/AT5G15200/AT5G16130/AT5G20290/AT5G22440/AT5G23740/AT5G27850/AT5G28060/AT5G30510/AT5G35530/AT5G39740/AT5G40950/AT5G41520/AT5G46430/AT5G47190/AT5G47700/AT5G52650/AT5G54600/AT5G56670/AT5G56710/AT5G57290/AT5G58420/AT5G59850/AT5G61170/AT5G62300/AT5G64140	154
both	both	GO:0009579	thylakoid	114/1745	202/29066	6.74145894038904e-85	2.08142544784512e-82	1.48312096688559e-82	AT1G03130/AT1G03600/AT1G03680/AT1G06430/AT1G06680/AT1G07320/AT1G08380/AT1G15820/AT1G20020/AT1G20340/AT1G22450/AT1G23740/AT1G29910/AT1G29920/AT1G30380/AT1G31180/AT1G31330/AT1G32060/AT1G35720/AT1G44575/AT1G52220/AT1G52230/AT1G54780/AT1G56190/AT1G61520/AT1G64510/AT1G67090/AT1G67280/AT1G68590/AT1G77490/AT1G78630/AT1G79040/AT2G05070/AT2G05100/AT2G05990/AT2G21330/AT2G22170/AT2G30860/AT2G30950/AT2G33800/AT2G34430/AT2G35370/AT2G37220/AT2G39730/AT2G43560/AT2G44920/AT2G46820/AT2G47730/AT3G01480/AT3G01500/AT3G08940/AT3G11630/AT3G12780/AT3G15360/AT3G15840/AT3G16640/AT3G20390/AT3G23400/AT3G27690/AT3G27850/AT3G27925/AT3G47470/AT3G50820/AT3G52150/AT3G52960/AT3G53460/AT3G54890/AT3G55800/AT3G61470/AT3G62030/AT3G63190/AT4G01150/AT4G02770/AT4G03280/AT4G04020/AT4G04640/AT4G05180/AT4G09010/AT4G09650/AT4G10340/AT4G12800/AT4G21280/AT4G22240/AT4G22890/AT4G24280/AT4G24770/AT4G25100/AT4G28660/AT4G28750/AT4G38970/AT5G01530/AT5G07020/AT5G08050/AT5G09650/AT5G14780/AT5G20720/AT5G23060/AT5G26000/AT5G30510/AT5G35630/AT5G38410/AT5G38420/AT5G38430/AT5G40950/AT5G42270/AT5G42650/AT5G45390/AT5G54270/AT5G54770/AT5G58330/AT5G64040/AT5G65020/AT5G66190/AT5G66570	114
both	both	GO:0005840	ribosome	118/1745	300/29066	4.4349686139967e-65	1.09543724765718e-62	7.80554476063419e-63	AT1G01100/AT1G02780/AT1G07320/AT1G08360/AT1G09340/AT1G09590/AT1G14320/AT1G15810/AT1G17080/AT1G18540/AT1G23290/AT1G25260/AT1G26910/AT1G27400/AT1G29070/AT1G30230/AT1G41880/AT1G43170/AT1G48350/AT1G52300/AT1G56045/AT1G57660/AT1G61580/AT1G64510/AT1G66580/AT1G67430/AT1G68590/AT1G68660/AT1G69620/AT1G70600/AT1G74060/AT1G78630/AT2G01250/AT2G04390/AT2G05220/AT2G16930/AT2G17360/AT2G18020/AT2G19730/AT2G19750/AT2G21580/AT2G27710/AT2G27720/AT2G33450/AT2G33800/AT2G34480/AT2G37600/AT2G39390/AT2G40510/AT2G40590/AT2G43460/AT3G02080/AT3G04400/AT3G04920/AT3G05560/AT3G05590/AT3G09200/AT3G09500/AT3G09630/AT3G11940/AT3G13120/AT3G14600/AT3G16080/AT3G20230/AT3G23390/AT3G24830/AT3G25520/AT3G27160/AT3G44010/AT3G44890/AT3G49010/AT3G52150/AT3G52590/AT3G53020/AT3G53740/AT3G53890/AT3G54210/AT3G55280/AT3G55750/AT3G56340/AT3G60245/AT3G61110/AT3G63490/AT4G02230/AT4G13170/AT4G14320/AT4G16720/AT4G18100/AT4G22380/AT4G25890/AT4G26230/AT4G27090/AT4G33865/AT4G36130/AT4G39200/AT5G02450/AT5G02610/AT5G02870/AT5G02960/AT5G04800/AT5G10360/AT5G14320/AT5G20290/AT5G22440/AT5G27850/AT5G28060/AT5G30510/AT5G39740/AT5G40950/AT5G46430/AT5G47190/AT5G47700/AT5G54600/AT5G56670/AT5G56710/AT5G57290/AT5G61170/AT5G64140	118
both	both	GO:0009535	chloroplast thylakoid membrane	124/1745	367/29066	1.68401012216875e-59	3.46625416813068e-57	2.46988151251417e-57	AT1G03130/AT1G03600/AT1G03630/AT1G06430/AT1G06680/AT1G07320/AT1G08380/AT1G15820/AT1G15980/AT1G16880/AT1G20020/AT1G20340/AT1G22450/AT1G29390/AT1G29910/AT1G29920/AT1G30380/AT1G31330/AT1G32060/AT1G42960/AT1G42970/AT1G44575/AT1G52220/AT1G52230/AT1G54780/AT1G61520/AT1G64510/AT1G67090/AT1G67700/AT1G67740/AT1G68590/AT1G74730/AT1G74880/AT1G77490/AT1G79040/AT2G05070/AT2G05100/AT2G05620/AT2G21530/AT2G25080/AT2G27290/AT2G30570/AT2G30950/AT2G31040/AT2G33800/AT2G34430/AT2G37220/AT2G39730/AT2G44920/AT2G46820/AT2G47940/AT3G01480/AT3G01500/AT3G07430/AT3G08940/AT3G12345/AT3G15360/AT3G16140/AT3G22840/AT3G23400/AT3G25760/AT3G25770/AT3G26060/AT3G26580/AT3G26650/AT3G27690/AT3G27850/AT3G27925/AT3G44880/AT3G45140/AT3G47470/AT3G49720/AT3G50820/AT3G52150/AT3G53460/AT3G54890/AT3G56940/AT3G61470/AT3G62030/AT3G63490/AT4G01150/AT4G02770/AT4G03280/AT4G04020/AT4G04640/AT4G05180/AT4G09010/AT4G09650/AT4G10340/AT4G12800/AT4G17600/AT4G20360/AT4G21280/AT4G22240/AT4G22890/AT4G24770/AT4G25080/AT4G27440/AT4G27700/AT4G28660/AT4G28750/AT4G34190/AT5G01530/AT5G02160/AT5G07020/AT5G08050/AT5G14740/AT5G16660/AT5G20720/AT5G23060/AT5G23140/AT5G35630/AT5G38660/AT5G42080/AT5G42270/AT5G42650/AT5G45390/AT5G47110/AT5G50920/AT5G53560/AT5G54270/AT5G64040/AT5G66190/AT5G66570	124
both	both	GO:0009534	chloroplast thylakoid	92/1745	198/29066	1.20385570859254e-58	2.12394542873112e-56	1.51341860508776e-56	AT1G03130/AT1G03600/AT1G03630/AT1G06430/AT1G06680/AT1G08520/AT1G11750/AT1G11860/AT1G12410/AT1G15820/AT1G15980/AT1G20020/AT1G20340/AT1G29910/AT1G30380/AT1G31330/AT1G44575/AT1G49970/AT1G52230/AT1G54780/AT1G61520/AT1G67700/AT1G74730/AT1G77490/AT1G79040/AT2G05070/AT2G05620/AT2G21330/AT2G22230/AT2G30950/AT2G31040/AT2G33800/AT2G34430/AT2G37220/AT2G43560/AT2G44920/AT2G46820/AT3G01480/AT3G02730/AT3G08920/AT3G08940/AT3G16140/AT3G23400/AT3G26060/AT3G27160/AT3G27925/AT3G44880/AT3G47470/AT3G50820/AT3G53460/AT3G54890/AT3G56940/AT3G61470/AT3G61870/AT4G01150/AT4G01900/AT4G02770/AT4G03280/AT4G04020/AT4G04640/AT4G05180/AT4G09010/AT4G09650/AT4G10340/AT4G12800/AT4G20360/AT4G21280/AT4G22240/AT4G22890/AT4G25080/AT4G27440/AT4G27700/AT4G28750/AT4G33010/AT4G35250/AT4G37930/AT5G01530/AT5G08050/AT5G12860/AT5G13030/AT5G18660/AT5G19940/AT5G23060/AT5G38660/AT5G42270/AT5G42650/AT5G46110/AT5G54270/AT5G59910/AT5G64040/AT5G66190/AT5G66570	92
both	both	GO:0022625	cytosolic large ribosomal subunit	74/1745	148/29066	2.79341445378427e-50	4.31233356302947e-48	3.0727558991627e-48	AT1G01100/AT1G02780/AT1G08360/AT1G09590/AT1G14320/AT1G18540/AT1G23290/AT1G26910/AT1G27400/AT1G33120/AT1G33140/AT1G41880/AT1G43170/AT1G52300/AT1G57660/AT1G61580/AT1G66580/AT1G67430/AT1G69620/AT1G70600/AT1G74060/AT1G77940/AT1G78630/AT2G01250/AT2G18020/AT2G19730/AT2G27530/AT2G33450/AT2G34480/AT2G36170/AT2G37600/AT2G39390/AT2G39460/AT2G43460/AT2G44120/AT3G04400/AT3G05560/AT3G05590/AT3G09200/AT3G09500/AT3G09630/AT3G14600/AT3G16080/AT3G23390/AT3G24830/AT3G25520/AT3G49010/AT3G53020/AT3G53740/AT3G54210/AT3G55280/AT3G55750/AT3G60245/AT3G62870/AT3G63490/AT4G01310/AT4G02230/AT4G13170/AT4G14320/AT4G16720/AT4G18100/AT4G18730/AT4G26230/AT4G27090/AT4G36130/AT5G02450/AT5G02610/AT5G02870/AT5G22440/AT5G27850/AT5G39740/AT5G46430/AT5G47700/AT5G56710	74
both	both	GO:0009735	response to cytokinin	81/1745	203/29066	1.72916789870363e-45	2.37280261655443e-43	1.6907419453991e-43	AT1G03475/AT1G04410/AT1G05010/AT1G05850/AT1G07890/AT1G11650/AT1G11910/AT1G16880/AT1G18540/AT1G20020/AT1G32060/AT1G50480/AT1G51980/AT1G52230/AT1G56070/AT1G61520/AT1G62380/AT1G64520/AT1G66270/AT1G78370/AT1G78630/AT1G79040/AT1G79530/AT2G16600/AT2G19730/AT2G21660/AT2G30950/AT2G36460/AT2G43750/AT2G46540/AT3G07480/AT3G08940/AT3G09200/AT3G09260/AT3G14420/AT3G15360/AT3G16640/AT3G18780/AT3G25230/AT3G25520/AT3G25920/AT3G27850/AT3G27925/AT3G47520/AT3G48990/AT3G49010/AT3G51800/AT3G54050/AT3G55440/AT3G62030/AT4G01310/AT4G01850/AT4G09650/AT4G17520/AT4G18480/AT4G25050/AT4G28750/AT4G33680/AT4G34870/AT4G38740/AT4G39330/AT5G02870/AT5G07020/AT5G09660/AT5G10360/AT5G15090/AT5G16710/AT5G20630/AT5G30510/AT5G35630/AT5G40950/AT5G42020/AT5G42270/AT5G42980/AT5G49720/AT5G50920/AT5G53460/AT5G58070/AT5G58140/AT5G66510/AT5G67500	81
both	both	GO:0003729	mRNA binding	109/1745	391/29066	3.14343570574125e-43	3.88214309659044e-41	2.7662234210523e-41	AT1G02780/AT1G04820/AT1G07930/AT1G10200/AT1G11650/AT1G14320/AT1G17370/AT1G20620/AT1G27090/AT1G31280/AT1G43170/AT1G47490/AT1G48830/AT1G48920/AT1G49240/AT1G54270/AT1G56070/AT1G66260/AT1G69620/AT1G72370/AT1G74060/AT1G74230/AT1G78630/AT2G01250/AT2G03640/AT2G18020/AT2G21060/AT2G21530/AT2G21660/AT2G31610/AT2G33410/AT2G34480/AT2G37170/AT2G37220/AT2G38610/AT2G39390/AT2G40510/AT2G40590/AT2G41840/AT2G42680/AT2G44120/AT2G45810/AT3G04840/AT3G04920/AT3G05560/AT3G09500/AT3G09630/AT3G11400/AT3G11510/AT3G11940/AT3G14100/AT3G15680/AT3G16400/AT3G17390/AT3G19130/AT3G19760/AT3G23450/AT3G24830/AT3G47370/AT3G49010/AT3G50370/AT3G52150/AT3G53020/AT3G53420/AT3G53460/AT3G53870/AT3G56150/AT3G56340/AT4G13170/AT4G13850/AT4G16280/AT4G17520/AT4G20890/AT4G24770/AT4G25740/AT4G27090/AT4G29060/AT4G31580/AT4G31700/AT4G35100/AT4G38680/AT4G38710/AT5G02050/AT5G02610/AT5G02870/AT5G04800/AT5G07090/AT5G07350/AT5G10360/AT5G13570/AT5G15200/AT5G16130/AT5G19350/AT5G20290/AT5G26742/AT5G27850/AT5G30510/AT5G37720/AT5G39570/AT5G41520/AT5G51980/AT5G52040/AT5G52650/AT5G54900/AT5G56030/AT5G61780/AT5G62300/AT5G64100/AT5G64140	109
both	both	GO:0005730	nucleolus	110/1745	416/29066	3.22682021768901e-41	3.62283906258721e-39	2.58145617415121e-39	AT1G02140/AT1G02780/AT1G07920/AT1G09590/AT1G13440/AT1G14320/AT1G14850/AT1G14900/AT1G16610/AT1G20580/AT1G23290/AT1G25260/AT1G33120/AT1G43170/AT1G48920/AT1G56070/AT1G66260/AT1G67430/AT1G68790/AT1G74060/AT1G77180/AT2G03510/AT2G04390/AT2G18020/AT2G19520/AT2G19760/AT2G19940/AT2G20490/AT2G21060/AT2G21870/AT2G27710/AT2G27730/AT2G30620/AT2G31320/AT2G33040/AT2G33150/AT2G36170/AT2G39460/AT2G41840/AT2G42680/AT2G44120/AT3G04920/AT3G05560/AT3G06720/AT3G06860/AT3G08580/AT3G09200/AT3G09500/AT3G09630/AT3G09840/AT3G11510/AT3G13470/AT3G13920/AT3G17390/AT3G19760/AT3G22330/AT3G25520/AT3G44750/AT3G47370/AT3G49010/AT3G51800/AT3G52930/AT3G53020/AT3G55620/AT3G56340/AT3G56510/AT3G58680/AT3G60770/AT3G62530/AT4G00100/AT4G01850/AT4G09800/AT4G14960/AT4G18100/AT4G20360/AT4G22380/AT4G27090/AT4G31580/AT4G31700/AT4G37870/AT4G38680/AT5G02500/AT5G02870/AT5G03740/AT5G04600/AT5G08690/AT5G09510/AT5G09810/AT5G11170/AT5G15090/AT5G15200/AT5G16130/AT5G20020/AT5G20160/AT5G20290/AT5G22440/AT5G22650/AT5G27670/AT5G35530/AT5G37720/AT5G39740/AT5G42020/AT5G42520/AT5G50850/AT5G52470/AT5G56010/AT5G58420/AT5G59910/AT5G62690/AT5G67580	110
both	both	GO:0005507	copper ion binding	82/1745	237/29066	1.66182682520389e-40	1.71029677427234e-38	1.21867300514952e-38	AT1G02920/AT1G02930/AT1G05010/AT1G07750/AT1G10630/AT1G13440/AT1G14980/AT1G19570/AT1G20340/AT1G22450/AT1G22840/AT1G35720/AT1G48030/AT1G49240/AT1G50480/AT1G53240/AT1G56070/AT1G57720/AT1G62380/AT1G62810/AT1G63440/AT1G65930/AT1G67090/AT1G74230/AT1G79530/AT2G05710/AT2G05990/AT2G14170/AT2G19940/AT2G20420/AT2G21870/AT2G27730/AT2G30860/AT2G30870/AT2G30970/AT2G36460/AT2G36530/AT2G36880/AT3G04120/AT3G08580/AT3G09200/AT3G09260/AT3G09390/AT3G09820/AT3G10920/AT3G16420/AT3G16430/AT3G16460/AT3G17240/AT3G17820/AT3G23990/AT3G52930/AT3G55440/AT3G58610/AT3G61440/AT3G63190/AT4G01850/AT4G05390/AT4G12420/AT4G13850/AT4G13940/AT4G23670/AT4G25100/AT4G27520/AT4G33680/AT4G35830/AT5G03300/AT5G04590/AT5G05390/AT5G07440/AT5G08300/AT5G08670/AT5G08680/AT5G08690/AT5G17920/AT5G19550/AT5G20080/AT5G20720/AT5G21100/AT5G37600/AT5G63400/AT5G65020	82
both	both	GO:0009409	response to cold	95/1745	329/29066	3.40586609032898e-39	3.23557278581253e-37	2.30550935345346e-37	AT1G03680/AT1G09340/AT1G09780/AT1G16880/AT1G20440/AT1G20620/AT1G22770/AT1G23740/AT1G31812/AT1G32060/AT1G33410/AT1G35720/AT1G42970/AT1G53240/AT1G55490/AT1G56070/AT1G56190/AT1G61520/AT1G63940/AT1G67090/AT1G67280/AT1G76180/AT2G05070/AT2G05100/AT2G20990/AT2G21060/AT2G21660/AT2G27710/AT2G27720/AT2G28900/AT2G33800/AT2G36530/AT2G37220/AT2G39460/AT2G39730/AT2G47730/AT3G01500/AT3G05880/AT3G05890/AT3G08920/AT3G09200/AT3G11630/AT3G12780/AT3G14210/AT3G16450/AT3G16460/AT3G16470/AT3G17390/AT3G22330/AT3G22840/AT3G24440/AT3G25770/AT3G26650/AT3G27690/AT3G47470/AT3G47520/AT3G48750/AT3G52150/AT3G53460/AT3G53990/AT3G54050/AT3G54890/AT3G55280/AT3G61470/AT4G02380/AT4G04020/AT4G09650/AT4G13850/AT4G24190/AT4G24280/AT4G24770/AT4G31990/AT4G34150/AT4G34710/AT4G35090/AT4G37930/AT4G38680/AT5G02500/AT5G04590/AT5G06290/AT5G10450/AT5G12250/AT5G15090/AT5G15960/AT5G15970/AT5G20630/AT5G20720/AT5G23860/AT5G38480/AT5G54770/AT5G58070/AT5G62690/AT5G62700/AT5G65020/AT5G65430	95
both	both	GO:0015979	photosynthesis	55/1745	112/29066	3.85732488928153e-37	3.40271159875906e-35	2.42460421611982e-35	AT1G03130/AT1G03630/AT1G08520/AT1G11750/AT1G15820/AT1G20020/AT1G29910/AT1G29920/AT1G30380/AT1G31330/AT1G43670/AT1G44575/AT1G52230/AT1G53310/AT1G61520/AT1G61800/AT1G67090/AT1G67740/AT1G76550/AT1G79040/AT2G05070/AT2G05100/AT2G26670/AT2G30570/AT2G34430/AT2G42600/AT3G01500/AT3G02780/AT3G16140/AT3G22840/AT3G27690/AT3G47470/AT3G54050/AT3G54890/AT3G56940/AT3G61470/AT4G02770/AT4G05390/AT4G09650/AT4G10340/AT4G12800/AT4G15530/AT4G17600/AT4G18480/AT4G22890/AT4G27440/AT4G28660/AT4G28750/AT4G34190/AT5G01530/AT5G13630/AT5G38410/AT5G47110/AT5G54270/AT5G64040	55
both	both	GO:0022627	cytosolic small ribosomal subunit	55/1745	114/29066	1.29055380281413e-36	1.06255596431697e-34	7.57124897650959e-35	AT1G07770/AT1G15930/AT1G34030/AT1G48830/AT1G58380/AT1G72370/AT1G74970/AT2G04390/AT2G05220/AT2G09990/AT2G17360/AT2G19750/AT2G21580/AT2G31610/AT2G32060/AT2G36160/AT2G40510/AT2G40590/AT2G41840/AT3G02080/AT3G04840/AT3G04920/AT3G11510/AT3G11940/AT3G44010/AT3G47370/AT3G53870/AT3G53890/AT3G56340/AT3G60770/AT3G61110/AT4G00100/AT4G09800/AT4G25740/AT4G31700/AT4G33865/AT4G39200/AT5G02960/AT5G07090/AT5G09510/AT5G10360/AT5G15200/AT5G16130/AT5G20290/AT5G23740/AT5G28060/AT5G35530/AT5G41520/AT5G52650/AT5G56670/AT5G58420/AT5G59850/AT5G61170/AT5G62300/AT5G64140	55
both	both	GO:0010319	stromule	27/1745	33/29066	6.69639759654641e-28	5.16878189483426e-26	3.68301867810052e-26	AT1G03680/AT1G09340/AT1G16880/AT1G23740/AT1G32060/AT1G42970/AT1G55490/AT1G63940/AT1G67280/AT2G37220/AT2G39730/AT2G47730/AT3G01500/AT3G11630/AT3G12780/AT3G25770/AT3G26650/AT3G47520/AT3G54050/AT4G04020/AT4G09650/AT4G31990/AT4G35090/AT4G37930/AT5G04590/AT5G06290/AT5G54770	27
both	both	GO:0042254	ribosome biogenesis	45/1745	122/29066	3.76633058801042e-24	2.73612839776051e-22	1.94962995144069e-22	AT1G02780/AT1G29070/AT1G41880/AT1G48350/AT1G48920/AT1G52300/AT1G64510/AT1G69620/AT2G19730/AT2G20490/AT2G34480/AT2G39390/AT2G39460/AT2G40510/AT2G40590/AT2G43460/AT3G04920/AT3G09200/AT3G09500/AT3G14600/AT3G16080/AT3G25520/AT3G27160/AT3G44890/AT3G49010/AT3G53020/AT3G53890/AT3G55280/AT3G55750/AT3G56340/AT3G60245/AT3G61110/AT4G02230/AT4G18100/AT4G26230/AT4G27090/AT5G02610/AT5G20290/AT5G26742/AT5G28060/AT5G39740/AT5G46430/AT5G47190/AT5G56710/AT5G64140	45
both	both	GO:0010287	plastoglobule	34/1745	70/29066	2.81884510961608e-23	1.93404095020881e-21	1.37810205359008e-21	AT1G09340/AT1G12410/AT1G15820/AT1G29910/AT1G31330/AT1G52230/AT1G61520/AT2G05070/AT2G05100/AT2G21330/AT2G34430/AT2G39730/AT3G08940/AT3G23400/AT3G26060/AT3G27690/AT3G47470/AT3G50820/AT3G54890/AT3G61470/AT4G01150/AT4G02770/AT4G04020/AT4G09650/AT4G10340/AT4G12800/AT4G22240/AT4G28750/AT4G38970/AT5G01530/AT5G17230/AT5G42650/AT5G54270/AT5G66570	34
both	both	GO:0016168	chlorophyll binding	20/1745	30/29066	5.60550673472508e-18	3.6435793775713e-16	2.59623469818846e-16	AT1G15820/AT1G29910/AT1G29920/AT1G44575/AT1G61520/AT2G05070/AT2G05100/AT2G34430/AT3G08940/AT3G22840/AT3G27690/AT3G47470/AT3G54890/AT3G61470/AT4G10340/AT4G17600/AT4G34190/AT5G01530/AT5G47110/AT5G54270	20
both	both	GO:0018119	peptidyl-cysteine S-nitrosylation	14/1745	15/29066	1.06570712115879e-16	6.58074147315553e-15	4.68911133309868e-15	AT1G09340/AT1G32060/AT1G53240/AT3G12780/AT3G25760/AT3G26650/AT3G52880/AT3G52960/AT3G55440/AT4G05180/AT4G20360/AT4G21280/AT5G20630/AT5G35100	14
both	both	GO:0009522	photosystem I	17/1745	25/29066	1.082252126618e-15	6.36467322082492e-14	4.53515176868496e-14	AT1G08380/AT1G15820/AT1G30380/AT1G61520/AT2G05070/AT2G05100/AT2G34430/AT3G08940/AT3G22840/AT3G27690/AT3G47470/AT3G54890/AT3G61470/AT4G10340/AT5G01530/AT5G54270/AT5G64040	17
both	both	GO:0009536	plastid	59/1745	310/29066	2.39230738334154e-15	1.34295437201218e-13	9.56922953336615e-14	AT1G01090/AT1G03475/AT1G08510/AT1G22410/AT1G31180/AT1G42960/AT1G51980/AT1G56190/AT1G64850/AT1G67090/AT1G68590/AT1G79530/AT2G04030/AT2G27510/AT2G28900/AT2G30020/AT2G38040/AT2G43750/AT2G44650/AT2G44870/AT3G01280/AT3G20390/AT3G29320/AT3G47520/AT3G52960/AT3G56360/AT3G58610/AT3G60750/AT3G63190/AT4G00860/AT4G01900/AT4G02510/AT4G11010/AT4G13430/AT4G17040/AT4G20360/AT4G23100/AT4G24830/AT4G30580/AT4G31990/AT4G32470/AT4G33520/AT4G34200/AT5G04590/AT5G09650/AT5G11520/AT5G12470/AT5G12860/AT5G13420/AT5G14200/AT5G15090/AT5G16390/AT5G16660/AT5G20720/AT5G33320/AT5G50920/AT5G53460/AT5G54600/AT5G66950	59
both	both	GO:0018298	protein-chromophore linkage	20/1745	38/29066	3.93471788969366e-15	2.11277243207464e-13	1.50545727953497e-13	AT1G15820/AT1G61520/AT2G05070/AT2G05100/AT2G34430/AT2G47590/AT3G08940/AT3G27690/AT3G47470/AT3G54890/AT3G61470/AT4G08920/AT4G10340/AT4G16250/AT4G17600/AT5G01530/AT5G47110/AT5G54270/AT5G58140/AT5G63860	20
both	both	GO:0009768	photosynthesis, light harvesting in photosystem I	16/1745	23/29066	4.3721006854876e-15	2.24981014440716e-13	1.60310358467879e-13	AT1G08380/AT1G15820/AT1G29910/AT1G29920/AT1G61520/AT2G05070/AT2G05100/AT2G34430/AT3G08940/AT3G27690/AT3G47470/AT3G54890/AT3G61470/AT4G10340/AT5G01530/AT5G54270	16
both	both	GO:0006096	glycolytic process	26/1745	69/29066	8.2044329633198e-15	4.05298988387998e-13	2.88796040308857e-13	AT1G01090/AT1G09780/AT1G12900/AT1G13440/AT1G18270/AT1G42970/AT1G56190/AT1G59900/AT1G76550/AT1G79530/AT1G79550/AT2G21330/AT2G36460/AT2G36530/AT2G36580/AT3G04120/AT3G08590/AT3G12780/AT3G22960/AT3G26650/AT3G52930/AT3G52990/AT3G55440/AT4G38970/AT5G42740/AT5G50850	26
both	both	GO:0045298	tubulin complex	12/1745	13/29066	2.59892592317711e-14	1.23448981350913e-12	8.79636466306097e-13	AT1G04820/AT1G20010/AT1G50010/AT2G29550/AT4G14960/AT4G20890/AT5G19770/AT5G19780/AT5G23860/AT5G44340/AT5G62690/AT5G62700	12
both	both	GO:0031977	thylakoid lumen	22/1745	51/29066	3.38260656968716e-14	1.49197111198701e-12	1.06310492190168e-12	AT1G06680/AT1G20340/AT1G54780/AT1G67090/AT1G67280/AT2G21330/AT2G30950/AT2G43560/AT2G44920/AT3G01480/AT3G23400/AT3G27925/AT3G50820/AT3G62030/AT4G04020/AT4G05180/AT4G09010/AT4G21280/AT4G22240/AT5G35100/AT5G66190/AT5G66570	22
