Cluster	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
DEG_only	DEG_only	GO:0046686	response to cadmium ion	111/4494	340/29066	1.73660910900056e-15	1.97305511845679e-13	1.56224511748957e-13	AT1G77120/AT3G12500/AT2G37760/AT5G20830/AT2G23350/AT3G44300/AT1G62480/AT1G49760/AT5G02500/AT5G04380/AT3G13920/AT2G36530/AT2G35840/AT4G34050/AT4G16760/AT1G23190/AT3G12670/AT5G16970/AT3G57610/AT1G71030/AT5G56680/AT3G23990/AT2G45030/AT3G58610/AT3G13860/AT1G15930/AT3G09200/AT1G70170/AT5G20020/AT3G03170/AT1G11840/AT5G65140/AT1G02920/AT1G76680/AT2G46830/AT1G18080/AT1G30230/AT3G54470/AT1G20630/AT5G41670/AT3G53230/AT3G18190/AT2G44060/AT2G21790/AT3G11830/AT1G75280/AT3G17820/AT4G22670/AT4G10320/AT1G49010/AT1G13440/AT4G21680/AT2G19110/AT4G13780/AT4G13930/AT1G29880/AT3G01860/AT3G52880/AT2G05710/AT1G63940/AT5G27470/AT3G02530/AT5G19780/AT5G42020/AT2G46280/AT4G34990/AT4G13430/AT1G74560/AT1G50200/AT4G14880/AT4G11360/AT1G12000/AT2G26560/AT5G17920/AT5G62790/AT2G20420/AT1G65930/AT4G01280/AT1G48420/AT4G29040/AT3G09270/AT3G09840/AT3G15730/AT2G36460/AT1G35720/AT5G09590/AT1G78380/AT1G17290/AT1G01060/AT5G52660/AT5G15310/AT1G48000/AT3G52930/AT5G11170/AT5G63680/AT5G03630/AT5G02790/AT3G06930/AT1G64550/AT5G02490/AT1G79930/AT3G46590/AT5G62690/AT5G08300/AT1G65980/AT4G31180/AT2G29550/AT1G60710/AT1G56450/AT5G17310/AT2G23980	111
DEG_only	DEG_only	GO:0015934	large ribosomal subunit	29/4494	47/29066	7.2232436922048e-13	7.62052209527606e-11	6.03385243762371e-11	AT5G67510/AT3G07110/AT2G44120/AT4G10450/AT1G67430/AT5G27850/AT1G14320/AT3G05590/AT2G27530/AT3G24830/AT1G33140/AT2G01250/AT2G39460/AT5G48760/AT3G13580/AT2G20060/AT3G01790/AT1G33120/AT1G80750/AT4G28360/AT3G06040/AT3G27830/AT2G42710/AT5G23535/AT3G12370/AT4G37660/AT5G55140/AT1G70190/AT1G69620	29
DEG_only	DEG_only	GO:0000028	ribosomal small subunit assembly	21/4494	29/29066	1.09137676309239e-11	1.07464231939164e-09	8.50890935996947e-10	AT2G36160/AT5G61170/AT3G11510/AT2G37270/AT5G52650/AT3G02080/AT5G09510/AT1G72370/AT3G11940/AT1G04270/AT5G41520/AT5G64140/AT4G25740/AT3G61110/AT5G47930/AT3G52580/AT5G15520/AT1G31817/AT2G45710/AT5G66470/AT1G30960	21
DEG_only	DEG_only	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	20/4494	27/29066	1.72240572424478e-11	1.58999578419346e-09	1.25894260502365e-09	AT2G36160/AT5G20290/AT2G43650/AT3G56990/AT3G11510/AT2G09990/AT4G28450/AT5G16750/AT1G42440/AT5G27990/AT5G18380/AT3G52580/AT3G04230/AT3G49080/AT1G33390/AT1G31817/AT1G17690/AT1G07840/AT4G28200/AT5G59240	20
DEG_only	DEG_only	GO:0019843	rRNA binding	36/4494	74/29066	2.12317816586626e-11	1.84466714763792e-09	1.46058881874763e-09	AT1G48920/AT5G23740/AT4G10450/AT5G58420/AT2G37190/AT3G23620/AT2G37270/AT3G17465/AT5G60670/AT4G30930/AT3G16080/AT3G11940/AT3G48930/AT1G33140/AT3G53430/AT5G61770/AT2G39460/AT4G35490/AT4G09800/AT3G55280/AT1G15250/AT5G39850/AT2G17360/AT1G77750/AT5G45775/AT5G15200/AT3G57180/AT1G67440/AT1G17690/AT1G11240/AT1G59760/AT5G15750/AT5G66470/AT1G30960/AT4G30800/AT3G44890	36
DEG_only	DEG_only	GO:0000027	ribosomal large subunit assembly	24/4494	38/29066	3.4230646451833e-11	2.80881471163096e-09	2.22399112327406e-09	AT5G39740/AT3G25520/AT1G74060/AT2G37190/AT3G23620/AT1G14320/AT5G60670/AT3G09200/AT4G01560/AT2G44860/AT3G15460/AT2G07725/AT3G53430/AT5G61770/AT2G39460/AT3G58700/AT4G35490/AT1G25260/AT3G55280/AT5G52820/AT1G66580/AT1G26910/AT2G40430/AT3G49180	24
DEG_only	DEG_only	GO:0002181	cytoplasmic translation	24/4494	39/29066	7.58987517574734e-11	5.90012928135728e-09	4.67166278130487e-09	AT4G16720/AT5G67510/AT4G17390/AT4G10450/AT1G74060/AT1G67430/AT4G36130/AT5G56710/AT5G47700/AT2G18020/AT3G09200/AT2G37600/AT4G00810/AT3G53740/AT4G26230/AT2G19740/AT1G33120/AT1G74270/AT1G07070/AT5G02450/AT3G06700/AT3G55750/AT1G01100/AT1G41880	24
DEG_only	DEG_only	GO:0032040	small-subunit processome	25/4494	42/29066	8.56691580586455e-11	6.32666732263097e-09	5.0093912949029e-09	AT1G56110/AT5G52470/AT5G27120/AT3G11964/AT3G05060/AT2G43650/AT3G56990/AT1G63810/AT4G28450/AT4G05410/AT5G16750/AT4G02400/AT3G02560/AT5G66540/AT1G48830/AT3G12860/AT4G22380/AT1G63780/AT3G60360/AT1G17690/AT1G07840/AT4G28200/AT5G15750/AT2G17250/AT2G46230	25
DEG_only	DEG_only	GO:0015935	small ribosomal subunit	15/4494	18/29066	3.45585434187643e-10	2.43061755378642e-08	1.92453843299484e-08	AT3G56340/AT5G09510/AT1G72370/AT1G22780/AT3G47370/AT1G04270/AT3G45030/AT4G09800/AT1G77750/AT2G07734/AT1G80620/AT5G15200/AT5G62300/AT1G34030/AT3G22300	15
DEG_only	DEG_only	GO:0080167	response to karrikin	49/4494	134/29066	1.78745769759504e-09	1.20003409970358e-07	9.50174881353153e-08	AT5G20250/AT5G25460/AT2G47730/AT4G34710/AT4G33150/AT5G63600/AT1G74670/AT5G19520/AT5G17050/AT2G39980/AT4G02940/AT5G57785/AT4G01970/AT4G37470/AT3G61220/AT2G30490/AT5G08640/AT5G13750/AT4G27280/AT3G19450/AT1G70420/AT5G02270/AT1G53070/AT4G14440/AT3G55120/AT2G16660/AT3G14880/AT4G03280/AT4G39070/AT2G36080/AT1G05680/AT5G63810/AT2G44460/AT2G37040/AT3G52360/AT1G80530/AT4G35110/AT3G52930/AT5G48500/AT4G24110/AT5G63590/AT2G47930/AT1G25275/AT3G02870/AT3G60290/AT1G33590/AT1G17200/AT5G62210/AT1G80460	49
DEG_only	DEG_only	GO:0009793	embryo development ending in seed dormancy	118/4494	449/29066	1.98068750138125e-09	1.27194584327831e-07	1.00711387370003e-07	AT1G52690/AT5G06760/AT3G15670/AT3G17520/AT3G53040/AT4G36600/AT2G35300/AT4G21020/AT1G01470/AT3G51810/AT2G42560/AT5G13170/AT1G77450/AT2G36640/AT5G44310/AT1G32560/AT1G72100/AT1G43170/AT4G34710/AT2G22240/AT5G10360/AT3G12670/AT5G40480/AT4G28520/AT3G19580/AT5G56680/AT1G53580/AT2G18020/AT4G13750/AT3G52590/AT4G05410/AT3G20440/AT5G19820/AT4G01560/AT5G46960/AT5G16750/AT3G61780/AT3G48930/AT3G04400/AT1G02780/AT4G28210/AT1G68990/AT2G15890/AT1G79560/AT2G34260/AT2G22870/AT5G13200/AT1G69490/AT3G15030/AT1G05510/AT2G44060/AT5G18570/AT4G34200/AT2G18340/AT5G13780/AT1G06220/AT1G80410/AT3G16810/AT2G34480/AT5G23660/AT5G63420/AT2G41720/AT2G46310/AT5G03800/AT2G34780/AT3G10110/AT5G10170/AT1G55350/AT5G06110/AT5G60540/AT1G14610/AT4G24270/AT3G48110/AT4G21100/AT3G10670/AT3G46560/AT1G02140/AT1G70070/AT4G11150/AT2G34850/AT1G49510/AT4G32460/AT2G15690/AT5G12840/AT5G05560/AT3G08640/AT4G23250/AT2G02955/AT3G04070/AT1G67440/AT1G26830/AT5G13710/AT1G10470/AT4G24660/AT1G79490/AT1G20960/AT4G37300/AT3G07060/AT4G10760/AT1G08260/AT1G70560/AT3G02280/AT5G48600/AT5G39710/AT4G00020/AT3G54350/AT5G13480/AT3G48740/AT2G17250/AT4G13560/AT4G20090/AT4G21710/AT1G21690/AT4G00950/AT3G49170/AT5G22110/AT3G61630/AT5G58230	118
DEG_only	DEG_only	GO:0006970	response to osmotic stress	50/4494	139/29066	2.34783249704743e-09	1.44489524922461e-07	1.14405346676303e-07	AT5G06760/AT5G52310/AT1G77120/AT5G57050/AT1G20440/AT2G35300/AT5G15960/AT3G61890/AT1G04220/AT5G67030/AT4G21440/AT1G43160/AT5G20830/AT1G32560/AT1G05100/AT4G34710/AT3G14440/AT4G39090/AT2G22660/AT1G72370/AT4G33950/AT3G20250/AT3G63060/AT2G42580/AT1G65690/AT5G08590/AT3G23830/AT1G27320/AT5G49450/AT1G60940/AT4G40010/AT2G32510/AT1G47840/AT4G04340/AT5G64750/AT1G22190/AT1G69310/AT4G18780/AT1G35720/AT2G38470/AT3G54560/AT3G59770/AT1G16540/AT1G55180/AT1G55870/AT4G04920/AT2G39760/AT1G29290/AT2G17820/AT3G16690	50
DEG_only	DEG_only	GO:0030687	preribosome, large subunit precursor	13/4494	16/29066	1.00189297881862e-08	5.72064385585831e-07	4.52954803396542e-07	AT4G25730/AT2G40360/AT3G22660/AT5G15550/AT2G37990/AT4G15770/AT4G01560/AT5G61770/AT1G23280/AT5G06360/AT2G24500/AT5G20600/AT4G31420	13
DEG_only	DEG_only	GO:0005777	peroxisome	69/4494	227/29066	1.0070192298735e-08	5.72064385585831e-07	4.52954803396542e-07	AT4G36880/AT2G42790/AT1G52400/AT4G16760/AT5G47040/AT2G33150/AT4G17520/AT4G39260/AT4G05020/AT5G41210/AT3G62460/AT1G11840/AT3G06860/AT5G11520/AT4G35090/AT3G61100/AT3G24170/AT1G20630/AT2G31670/AT5G17380/AT5G09840/AT1G13440/AT1G06830/AT4G05160/AT5G27520/AT1G49670/AT2G26230/AT3G62750/AT4G14440/AT3G52880/AT3G02360/AT4G05530/AT3G58750/AT5G65110/AT1G65840/AT1G31910/AT2G31810/AT4G14880/AT3G06810/AT5G17920/AT5G44250/AT1G06460/AT3G48140/AT5G16290/AT2G45740/AT5G20070/AT1G30520/AT2G44490/AT5G25980/AT5G62810/AT3G16910/AT5G48545/AT3G56490/AT4G16330/AT4G14430/AT4G12735/AT2G29990/AT1G52410/AT3G18160/AT1G65520/AT3G55290/AT3G12800/AT5G04870/AT1G06290/AT1G54340/AT1G70580/AT3G15950/AT1G26930/AT5G42890	69
DEG_only	DEG_only	GO:0006979	response to oxidative stress	83/4494	294/29066	1.57417770635819e-08	8.61133508255945e-07	6.81836815502516e-07	AT1G80130/AT5G20250/AT1G68850/AT4G35770/AT3G01420/AT5G64120/AT1G48130/AT5G14130/AT3G10020/AT2G19810/AT4G32770/AT4G34710/AT2G37130/AT2G16500/AT4G08770/AT4G04840/AT5G39610/AT5G16970/AT1G73680/AT4G11290/AT5G01820/AT5G19875/AT5G15180/AT2G29450/AT1G49570/AT3G03170/AT4G01970/AT1G56600/AT2G40000/AT3G07700/AT4G35090/AT3G16670/AT2G39460/AT2G40880/AT1G75280/AT5G47000/AT2G25080/AT3G55280/AT5G43750/AT1G13440/AT5G05340/AT5G16990/AT1G49670/AT5G47650/AT1G52200/AT2G05710/AT1G09350/AT2G31570/AT1G27730/AT5G16980/AT4G23190/AT3G30775/AT5G20230/AT4G36430/AT3G11050/AT4G04830/AT1G76080/AT1G07400/AT1G71695/AT4G03520/AT3G01190/AT2G37040/AT4G12000/AT5G59080/AT2G47180/AT1G35720/AT1G11210/AT5G42000/AT1G78380/AT3G47450/AT5G39580/AT5G01410/AT2G47510/AT3G06590/AT1G50170/AT3G12490/AT2G32700/AT2G19310/AT2G22420/AT1G53670/AT4G12720/AT5G61640/AT5G17820	83
DEG_only	DEG_only	GO:0042273	ribosomal large subunit biogenesis	15/4494	22/29066	3.87579346099075e-08	2.04448105067262e-06	1.61879944930854e-06	AT5G67510/AT3G22660/AT2G37990/AT2G18220/AT4G15770/AT2G20450/AT1G13160/AT1G74270/AT1G07070/AT1G02870/AT2G24500/AT3G55750/AT4G27090/AT1G41880/AT4G31420	15
DEG_only	DEG_only	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	11/4494	13/29066	6.86987359280077e-08	3.49889768847129e-06	2.7703918553908e-06	AT4G25730/AT2G40360/AT5G14520/AT2G44120/AT3G09500/AT3G23620/AT2G01250/AT2G39390/AT3G13580/AT1G80750/AT5G02610	11
DEG_only	DEG_only	GO:0055085	transmembrane transport	87/4494	325/29066	1.0298678073057e-07	5.07038250463506e-06	4.01467766286538e-06	AT5G13580/AT3G55090/AT2G39350/AT1G53470/AT4G17550/AT3G62150/AT5G19410/AT5G06530/AT2G26690/AT1G59870/AT5G24380/AT3G14810/AT4G35300/AT1G78610/AT1G73190/AT4G15233/AT3G28860/AT1G53270/AT5G19520/AT2G38940/AT3G45650/AT3G51870/AT1G16390/AT5G17860/AT1G58030/AT1G08920/AT2G34660/AT5G14570/AT3G01570/AT3G25620/AT4G21680/AT1G22570/AT5G12080/AT1G67300/AT1G04120/AT1G71960/AT3G62700/AT4G25220/AT1G53390/AT3G55130/AT1G63010/AT5G60780/AT4G00430/AT5G61810/AT1G77690/AT3G21250/AT1G15210/AT2G17500/AT2G02020/AT3G05150/AT1G51500/AT3G53940/AT1G08090/AT2G43330/AT1G31770/AT2G45960/AT1G01620/AT1G76520/AT2G25810/AT5G12860/AT2G13610/AT5G60660/AT1G23080/AT2G41700/AT1G54350/AT5G13740/AT2G29940/AT2G01170/AT5G63850/AT5G57090/AT1G72820/AT4G19030/AT3G59140/AT5G01990/AT1G17810/AT5G24030/AT3G20240/AT3G55110/AT5G65980/AT4G15215/AT2G20780/AT2G39010/AT4G04750/AT2G28070/AT2G47600/AT3G53480/AT5G20380	87
DEG_only	DEG_only	GO:0009408	response to heat	51/4494	159/29066	1.24090421975434e-07	5.91230816960375e-06	4.68130590202741e-06	AT4G26080/AT5G57050/AT4G21870/AT5G67030/AT5G05410/AT5G02500/AT2G22240/AT3G24500/AT5G10230/AT4G36990/AT3G23990/AT5G01820/AT5G15450/AT5G56030/AT5G51440/AT4G02450/AT1G14980/AT4G39960/AT5G56010/AT4G12400/AT5G47910/AT5G48030/AT4G21320/AT5G14800/AT5G42020/AT3G17830/AT1G09090/AT1G54050/AT1G07400/AT1G06460/AT4G29040/AT3G24320/AT1G52560/AT2G22360/AT5G12030/AT5G16820/AT2G47180/AT1G35720/AT5G09590/AT2G38470/AT3G02885/AT5G02490/AT4G26840/AT5G65020/AT1G16540/AT1G79930/AT1G28520/AT2G19310/AT2G38760/AT5G52640/AT1G16970	51
DEG_only	DEG_only	GO:0071215	cellular response to abscisic acid stimulus	18/4494	32/29066	1.29156170446329e-07	5.96136449216339e-06	4.72014820282474e-06	AT5G13170/AT3G18130/AT1G48630/AT2G43140/AT5G28770/AT5G44120/AT4G28520/AT1G18080/AT3G07360/AT2G05070/AT1G27320/AT1G05680/AT5G58787/AT1G10930/AT4G36830/AT1G61660/AT2G23070/AT2G26300	18
DEG_only	DEG_only	GO:0009611	response to wounding	61/4494	204/29066	1.34107886650515e-07	6.00234389644883e-06	4.75259528129897e-06	AT5G52310/AT3G48520/AT1G01470/AT4G35770/AT1G04220/AT4G21440/AT2G02990/AT1G43160/AT2G26690/AT5G67480/AT1G19660/AT4G34710/AT1G74020/AT5G43580/AT5G22500/AT4G16760/AT2G33150/AT1G66760/AT3G16470/AT1G22640/AT2G34810/AT5G24090/AT4G10265/AT1G01140/AT4G37760/AT1G01720/AT5G10300/AT3G44540/AT3G19710/AT4G24220/AT1G76680/AT2G32800/AT4G32940/AT4G15440/AT2G30490/AT2G22330/AT3G61060/AT3G17860/AT1G51680/AT4G39980/AT5G47910/AT1G27730/AT3G17800/AT5G20230/AT1G52030/AT3G51440/AT1G72450/AT4G12030/AT2G37040/AT5G20900/AT1G17420/AT2G34600/AT5G04230/AT1G32920/AT2G30020/AT5G43470/AT1G65580/AT2G32700/AT2G31830/AT1G05200/AT4G24350	61
DEG_only	DEG_only	GO:0008026	ATP-dependent helicase activity	30/4494	75/29066	2.51410306153843e-07	1.09215594761537e-05	8.64758049959502e-06	AT5G08610/AT5G62190/AT1G31970/AT5G08620/AT3G13920/AT1G59990/AT4G16630/AT4G09730/AT3G02060/AT2G40700/AT3G22330/AT3G09720/AT5G54910/AT5G60990/AT4G34910/AT3G16840/AT4G15850/AT2G33730/AT1G51380/AT1G70070/AT1G63250/AT1G20960/AT5G11170/AT1G10930/AT3G19760/AT5G11200/AT1G59760/AT5G08110/AT2G06990/AT1G55150	30
DEG_only	DEG_only	GO:0009536	plastid	82/4494	310/29066	4.04179176095572e-07	1.70563612312331e-05	1.35050545757047e-05	AT4G21020/AT3G02040/AT5G52810/AT3G17810/AT1G14810/AT3G23940/AT5G14200/AT2G44640/AT3G57610/AT1G31180/AT4G24830/AT3G58610/AT2G37860/AT1G50840/AT3G20440/AT4G02990/AT4G26900/AT3G58990/AT5G11520/AT1G79560/AT1G80560/AT5G41670/AT2G18280/AT3G29320/AT3G63110/AT4G32520/AT3G06510/AT4G34200/AT3G08630/AT5G01220/AT5G24650/AT1G18870/AT2G43710/AT3G51010/AT1G48460/AT1G03860/AT2G47840/AT2G37400/AT5G61670/AT5G04590/AT5G64580/AT4G13430/AT2G44870/AT1G45170/AT4G29130/AT5G12470/AT3G17970/AT3G56330/AT2G43100/AT5G56940/AT5G06430/AT2G43630/AT4G12030/AT2G19860/AT3G24320/AT1G53320/AT5G05000/AT5G12860/AT3G08640/AT1G77590/AT5G15090/AT2G42770/AT2G30020/AT4G37270/AT5G17990/AT1G65410/AT5G46800/AT3G63390/AT3G23710/AT1G44170/AT4G32250/AT5G46290/AT4G25650/AT2G20940/AT5G26230/AT1G05200/AT1G33810/AT2G14750/AT1G74710/AT3G29200/AT1G05140/AT5G20380	82
DEG_only	DEG_only	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	65/4494	229/29066	4.36558986990657e-07	1.79110451051445e-05	1.41817846358661e-05	AT5G20250/AT1G52400/AT4G23560/AT1G02850/AT4G16260/AT1G02640/AT3G21370/AT4G34480/AT5G24090/AT1G65310/AT1G62660/AT5G28510/AT1G58370/AT4G19810/AT3G55430/AT1G22880/AT1G64390/AT3G62740/AT4G01970/AT1G55740/AT1G10550/AT5G66460/AT3G19620/AT1G11545/AT3G06510/AT5G64570/AT3G54440/AT1G45191/AT3G60130/AT5G48070/AT2G27500/AT5G20950/AT1G02310/AT1G32170/AT3G62750/AT2G36390/AT4G25810/AT1G61820/AT2G01630/AT5G09730/AT1G26560/AT4G30270/AT1G11820/AT3G26380/AT4G37800/AT4G28850/AT2G44460/AT2G44490/AT3G48580/AT5G25980/AT5G58090/AT5G20710/AT2G16230/AT3G03640/AT5G13870/AT1G75680/AT5G11720/AT5G49900/AT1G23210/AT3G60140/AT4G24260/AT5G36890/AT1G61810/AT5G65730/AT4G19820	65
DEG_only	DEG_only	GO:0009098	leucine biosynthetic process	11/4494	15/29066	8.87033848232323e-07	3.54094322659227e-05	2.80368308786945e-05	AT5G14200/AT5G23020/AT1G31180/AT3G58990/AT1G80560/AT4G13430/AT2G43100/AT5G23010/AT1G18500/AT1G10070/AT3G49680	11
DEG_only	DEG_only	GO:0009749	response to glucose	20/4494	43/29066	1.49585073819011e-06	5.8141356323863e-05	4.60357387847428e-05	AT5G20830/AT1G28330/AT5G20700/AT1G74670/AT5G01820/AT1G22160/AT1G18080/AT3G47340/AT5G41670/AT5G47060/AT1G10840/AT1G12000/AT5G64750/AT1G20950/AT4G17670/AT1G72320/AT4G37220/AT5G57090/AT2G26300/AT3G16690	20
DEG_only	DEG_only	GO:0000470	maturation of LSU-rRNA	9/4494	11/29066	2.04574769297304e-06	7.57962834495683e-05	6.00147317909492e-05	AT3G58660/AT3G62870/AT5G22440/AT2G27530/AT1G08360/AT5G08180/AT2G42710/AT4G22380/AT2G42650	9
DEG_only	DEG_only	GO:0009505	plant-type cell wall	90/4494	362/29066	2.05270909816028e-06	7.57962834495683e-05	6.00147317909492e-05	AT5G09530/AT1G69530/AT4G12480/AT2G45220/AT5G64120/AT5G25460/AT5G22460/AT1G54000/AT1G76160/AT2G37130/AT1G02640/AT2G43570/AT5G64260/AT2G26440/AT4G19410/AT2G02100/AT5G06870/AT4G11290/AT4G29310/AT2G39700/AT1G65310/AT5G15180/AT5G59845/AT1G22880/AT1G11580/AT1G02810/AT1G20220/AT5G61130/AT1G80240/AT3G27280/AT1G26770/AT3G19620/AT3G48530/AT2G30490/AT5G11420/AT3G16530/AT5G64570/AT5G67360/AT3G10740/AT5G20950/AT4G25250/AT1G53830/AT4G08950/AT1G74000/AT1G78850/AT4G12420/AT1G53070/AT3G62020/AT2G41950/AT5G09730/AT4G30270/AT4G02270/AT5G63810/AT2G22920/AT1G71695/AT5G04960/AT3G01190/AT5G34850/AT4G32460/AT3G49220/AT4G36195/AT2G43050/AT1G27950/AT5G39580/AT1G67830/AT1G21670/AT4G37160/AT1G04980/AT5G10840/AT1G15390/AT3G47400/AT4G18030/AT5G16590/AT5G14450/AT5G21100/AT1G16130/AT5G11720/AT3G13750/AT5G23210/AT5G44410/AT5G64640/AT2G22420/AT1G33590/AT5G20860/AT1G78860/AT4G24350/AT5G08380/AT5G50260/AT5G60920/AT5G17820	90
DEG_only	DEG_only	GO:0020037	heme binding	84/4494	333/29066	2.39503959081733e-06	8.62798408691998e-05	6.83155066854442e-05	AT4G19230/AT3G48520/AT1G68850/AT5G23190/AT3G01420/AT5G64120/AT5G08250/AT5G14130/AT4G13770/AT2G37130/AT2G29090/AT5G07990/AT1G13080/AT5G45340/AT2G45570/AT3G10520/AT1G64950/AT4G08770/AT3G14680/AT4G27710/AT3G26180/AT4G39730/AT3G20100/AT3G26290/AT4G13290/AT3G28740/AT1G73680/AT4G11290/AT5G15180/AT5G48000/AT4G39510/AT1G49570/AT3G14690/AT1G13090/AT2G40000/AT4G35090/AT1G77760/AT1G20630/AT4G15440/AT2G30490/AT2G34500/AT1G11600/AT5G57220/AT2G22330/AT5G47000/AT5G05340/AT2G15620/AT1G16400/AT2G45970/AT5G09970/AT1G13110/AT3G20120/AT3G14620/AT3G30180/AT5G04590/AT3G19270/AT3G26280/AT4G36430/AT4G12320/AT1G65340/AT3G03470/AT4G37400/AT3G14660/AT2G24180/AT1G71695/AT1G26340/AT3G01190/AT3G26300/AT5G57260/AT5G25120/AT5G39580/AT3G26330/AT2G34490/AT5G47990/AT3G51790/AT3G55840/AT2G27000/AT1G01600/AT3G26230/AT2G22420/AT4G37330/AT5G59920/AT1G78490/AT5G17820	84
DEG_only	DEG_only	GO:0009753	response to jasmonic acid	48/4494	160/29066	2.49190456516665e-06	8.76319772083605e-05	6.93861145839636e-05	AT4G35770/AT1G43160/AT2G26690/AT5G67480/AT4G34710/AT1G74020/AT5G37500/AT4G05100/AT2G39030/AT3G16470/AT1G71030/AT2G34810/AT1G18710/AT1G56650/AT4G37760/AT4G19810/AT1G70170/AT1G06160/AT3G16770/AT2G46830/AT5G07010/AT5G13330/AT1G54040/AT4G32940/AT1G49010/AT5G55120/AT1G13960/AT3G50480/AT4G34990/AT3G09940/AT5G24780/AT3G51440/AT4G01280/AT1G72450/AT4G12030/AT1G12130/AT1G17420/AT2G34600/AT1G01060/AT5G52660/AT5G15310/AT3G51430/AT5G61420/AT1G47510/AT3G46590/AT1G74430/AT1G51360/AT1G79180	48
DEG_only	DEG_only	GO:0080043	quercetin 3-O-glucosyltransferase activity	34/4494	99/29066	2.70774411585031e-06	9.30078618397887e-05	7.36426857456474e-05	AT4G14090/AT4G15490/AT3G50740/AT4G09500/AT2G36780/AT2G30140/AT3G21750/AT5G17050/AT2G22590/AT1G73880/AT2G16890/AT3G46700/AT4G15550/AT3G11340/AT1G01390/AT2G36750/AT4G34138/AT2G36970/AT1G05680/AT4G15480/AT4G27570/AT3G29630/AT5G53990/AT5G03490/AT5G17040/AT2G36770/AT1G07250/AT2G36800/AT5G05870/AT4G27560/AT5G05900/AT1G07240/AT3G46720/AT2G15480	34
DEG_only	DEG_only	GO:0000166	nucleotide binding	56/4494	199/29066	3.53253162682746e-06	0.000118580663927822	9.38909721867299e-05	AT1G77120/AT1G49450/AT3G18130/AT2G40360/AT1G48630/AT1G50920/AT5G15550/AT4G28450/AT3G12610/AT4G05410/AT2G47990/AT5G16750/AT1G27470/AT4G16390/AT5G11240/AT1G18080/AT2G34260/AT2G43770/AT4G07410/AT3G18950/AT1G49540/AT4G34280/AT1G13440/AT1G12805/AT4G18905/AT5G55120/AT1G29320/AT1G61870/AT1G65030/AT5G52820/AT2G46280/AT1G24530/AT3G42660/AT3G52190/AT5G66240/AT4G13720/AT5G63010/AT5G35910/AT4G34380/AT3G49180/AT5G43470/AT1G24130/AT3G56490/AT4G29830/AT1G03110/AT1G27840/AT2G47790/AT2G33340/AT5G43920/AT4G21520/AT1G08190/AT1G05180/AT3G16650/AT4G14850/AT3G18860/AT4G01860	56
DEG_only	DEG_only	GO:0080044	quercetin 7-O-glucosyltransferase activity	32/4494	94/29066	6.49369199819727e-06	0.000213137401807497	0.000168760042339115	AT4G14090/AT4G15490/AT3G50740/AT4G09500/AT2G36780/AT2G30140/AT5G17050/AT2G22590/AT1G73880/AT2G16890/AT3G46700/AT4G15550/AT3G11340/AT1G01390/AT2G36750/AT4G34138/AT2G36970/AT1G05680/AT4G15480/AT4G27570/AT3G29630/AT5G53990/AT5G03490/AT5G17040/AT2G36770/AT1G07250/AT2G36800/AT5G05870/AT4G27560/AT5G05900/AT3G46720/AT2G15480	32
DEG_only	DEG_only	GO:0005852	eukaryotic translation initiation factor 3 complex	12/4494	20/29066	6.82564723886299e-06	0.000214499595144695	0.000169838613267117	AT3G57290/AT5G27640/AT4G20980/AT5G25780/AT3G56150/AT1G10840/AT2G46280/AT1G66070/AT3G11400/AT5G44320/AT5G25754/AT2G39990	12
DEG_only	DEG_only	GO:0030515	snoRNA binding	12/4494	20/29066	6.82564723886299e-06	0.000214499595144695	0.000169838613267117	AT1G56110/AT5G52470/AT5G27120/AT3G05060/AT4G05410/AT1G31660/AT5G16750/AT2G20490/AT3G12860/AT1G63780/AT4G28200/AT5G15750	12
DEG_only	DEG_only	GO:0051082	unfolded protein binding	39/4494	125/29066	7.54105374625192e-06	0.000230203109414289	0.000182272497280601	AT4G21870/AT2G33210/AT5G02500/AT3G23990/AT3G13860/AT3G20050/AT5G16070/AT2G20560/AT5G56030/AT5G26360/AT3G03960/AT3G18190/AT3G11830/AT5G53350/AT1G14980/AT4G39960/AT1G24510/AT5G56010/AT5G48030/AT3G02530/AT5G42020/AT1G23100/AT3G17830/AT1G54050/AT3G63400/AT1G07400/AT2G22360/AT5G12030/AT4G32420/AT5G09590/AT3G07660/AT1G65040/AT1G49245/AT5G02490/AT2G19310/AT5G56000/AT1G29990/AT1G10350/AT5G52640	39
DEG_only	DEG_only	GO:0009744	response to sucrose	24/4494	62/29066	7.63706998056883e-06	0.000230203109414289	0.000182272497280601	AT1G77120/AT5G20250/AT4G35770/AT5G20830/AT4G30850/AT1G28330/AT1G21400/AT5G20270/AT5G20700/AT1G74670/AT1G22160/AT3G47340/AT5G41670/AT5G47060/AT1G10840/AT1G20950/AT5G04140/AT4G34590/AT2G39990/AT4G17670/AT1G72320/AT4G37220/AT3G60140/AT3G16690	24
